"k_IPTG_raw","k_aTc_raw","k_L_pm0_raw","k_L_pm_raw","theta_T_raw","theta_aTc_raw","n_aTc_raw","n_T_raw","k_T_pm0_raw","k_T_pm_raw","theta_L_raw","theta_IPTG_raw","n_IPTG_raw","n_L_raw"
0.446116906419807,0.014699558696629,0.0575349922309565,6.34405636352019,95.0911013726109,0.893298335476935,0.42297076537086,3.34345693431451,0.277226954163037,4.39626327042133,2.67818737137995,0.0160015498350982,0.803636129937346,0.69915630503067
0.447335710420426,0.011682464993806,0.0614396373934849,6.41309302654294,90.9282493851651,0.96032358482023,0.463192356698096,3.23649342670929,0.295716424983978,4.55791573125203,2.69886987436095,0.0187760735665081,0.80941414745171,0.721903958419801
0.447491791959161,0.0117108174672216,0.0612914062846816,6.42259134645892,91.1198408252117,0.954781704059378,0.463654695582482,3.23269857763788,0.293696568964873,4.58374976137391,2.69343662786935,0.0190662857073353,0.812898733806276,0.721587574877957
0.440871877487667,0.0139765488595596,0.0611109905714375,6.36865315186342,89.5887873880051,0.923041950924336,0.440200046349108,3.23269558187632,0.272347319252099,4.55933855483044,2.68241903818577,0.0193009020055258,0.826440256172063,0.719003107162821
0.437435899272112,0.0136468109728233,0.0610439111059088,6.39583730485702,89.6317657885954,0.909790041302948,0.443560894161787,3.24955865555901,0.284427843676065,4.71561568674482,2.682763574445,0.0185885515343696,0.781215416216818,0.717471857966667
0.448187722399384,0.0133792837702117,0.0594877988984676,6.41964432692864,90.3920779721929,0.912448370731425,0.444292861640879,3.24230386130736,0.27729331346736,4.47724116393111,2.68002594902265,0.0178511560248157,0.821386557231269,0.718788240091683
0.448500832774787,0.0125310789604409,0.057566281393215,6.38110437298353,91.012857631597,0.892937014679219,0.447025621530097,3.21855689030359,0.274602659145196,4.38302509043824,2.73127618894765,0.0181426299429736,0.838819653589477,0.712991486998256
0.447311508604465,0.013054447652637,0.0588955526928015,6.40465274096763,91.0541155443818,0.8971735554181,0.443111530903292,3.26385576078504,0.279404789873471,4.32060556366305,2.67684765807624,0.0161299773655211,0.82565155371161,0.72501246668562
0.434346219492583,0.0130806164411179,0.0601372068298068,6.27774069331709,91.929760853935,0.921873064365009,0.442812184623347,3.25976167346213,0.285511449389082,4.43665614154929,2.6921787241279,0.0168386598248899,0.80793746949064,0.723092735493602
0.447060862317063,0.0124777401745519,0.0603628584173308,6.35594215649856,89.6370094143103,0.917997649411824,0.455489216159843,3.20570385386488,0.291535525876102,4.3166502787602,2.68547927053345,0.0149724953721899,0.813602648731245,0.747912795132615
0.448187928637435,0.0141166135973305,0.0600451299833386,6.26321407002944,91.2343850764623,0.903012714008639,0.436565039872801,3.29345475829953,0.284133360492967,4.47272399128556,2.70977800280789,0.0160417673751637,0.782673485160398,0.721234852259011
0.443251799194957,0.0140496405749599,0.0613166307807753,6.47361302205886,89.8667764799922,0.909121391323019,0.434434004638748,3.24192822793785,0.28078100153781,4.65824145215114,2.67854586987528,0.0189094881713026,0.799002052216072,0.716121813222673
0.448634372471389,0.013886273876394,0.0588524938236075,6.29424390904132,92.6408277987104,0.915512060487963,0.441656593464761,3.2973518868564,0.272935678907035,4.4528908493142,2.69506908249045,0.0155148317162863,0.792921292367952,0.713064088808866
0.428709341365699,0.0145506129064071,0.0602597812348599,6.3439119433104,95.8121915419241,0.910926797985354,0.431517028252534,3.37631580467706,0.267047895569157,4.45544874436047,2.68442547987104,0.0132161580725814,0.769204548284025,0.704412289895054
0.440471886409408,0.0140645009327357,0.0607917379025289,6.27599211094671,96.1097234386135,0.934346497091404,0.431456497959714,3.37575945351967,0.269508407569764,4.4401145142715,2.69108852646039,0.012661693714952,0.751255354958883,0.699526223224316
0.446561171125531,0.0133712535158641,0.0599010637564014,6.19754320768783,92.7873274539952,0.89249374227159,0.443219934188422,3.31549717599375,0.256611053027226,4.58548352635822,2.67990823661688,0.0200396560499755,0.833453101246263,0.695897542434346
0.444452460711752,0.0135674861757689,0.0582059819386247,6.4893671291478,89.9947206024233,0.893085199249732,0.436938959287279,3.224914604855,0.277756607386735,4.53203504612553,2.68743752844082,0.0177140064766502,0.800707614314467,0.70411874356055
0.441939399085203,0.014176696893872,0.0586496323379887,6.37237878006799,89.6616699704848,0.891448104796893,0.435233712288941,3.23522485956845,0.268992450229787,4.46831974969009,2.71050209747594,0.0163814259390613,0.797324631441204,0.714956204537073
0.442124287412038,0.0128843581346726,0.060701528095863,6.3026822111886,93.612850220982,0.892131918017327,0.442950491510051,3.31150729241918,0.272274487700671,4.60754562677569,2.68050489321209,0.0194429184882701,0.822254927011326,0.698317277244506
0.440361379456905,0.0122619451043757,0.0586285436813084,6.22695106081006,92.8927375909855,0.897470561942555,0.44702429411724,3.2979825156854,0.259910926179867,4.3485377057775,2.67893308971537,0.0179886405238439,0.84173207152387,0.695134389833525
0.439950062254978,0.0122325710587643,0.0571272562999065,6.24590364841748,94.4361558331082,0.952671603512442,0.452521375048862,3.32494735839855,0.274038934409517,4.34446572322504,2.67687255362881,0.0206810935353199,0.867490797666787,0.698097095295017
0.447250560731808,0.0121164626302782,0.0603043844799432,6.37816089537294,91.6525875642198,0.899350656101895,0.442133971333707,3.22842329950893,0.268194923884488,4.46014030747766,2.68180363958166,0.017499258862995,0.821593084055046,0.706732805397547
0.446436798061109,0.0123967748558965,0.0578012139070706,6.35135766594594,90.3441166425903,0.962826784252528,0.456053265280499,3.20271191911563,0.265050005332109,4.42536413869876,2.67851245890381,0.0184525828241831,0.829808687029091,0.707335191778631
0.43882847327365,0.0153874541353165,0.0610058533438439,6.20643691992446,93.5015377912095,0.923949434645792,0.432087659334378,3.33510178742257,0.276765054368597,4.52054351442794,2.68091198159803,0.0158974766099297,0.787797545353393,0.7198409668519
0.44451632469124,0.0143317419133494,0.0605413642081327,6.27164362893926,93.662453674433,0.94581545846156,0.434061913624224,3.3216434872159,0.283503644309588,4.49116962641023,2.72377135152098,0.0163385044831493,0.786710376672977,0.719630771056471
0.446213753728425,0.013257061106825,0.0591981872927367,6.3107745224611,93.8541755183244,0.897490235016726,0.436229909089165,3.30809303726821,0.253268073622801,4.49826462542195,2.67601176167977,0.0155230387081796,0.790028895801149,0.690344385468502
0.43720341900039,0.0138680811143775,0.0592817589549705,6.26286018080993,93.9848119632357,0.953797457239624,0.437492063322922,3.26659359881097,0.266325285229297,4.61071383704145,2.69233763632437,0.0183521052978736,0.806687736381769,0.700232939131014
0.439582204314486,0.0144863576359361,0.0594971422078061,6.32809725667029,94.7158312843356,1.02297891900008,0.442686612144807,3.31389651798653,0.267186288666345,4.6529468728557,2.68262162516632,0.0198303325189526,0.808915728616396,0.694472883719069
0.446503408454687,0.0131026541449371,0.0598125186699524,6.29583358792588,91.6743561476348,0.895287496761703,0.440591312885501,3.2502173475784,0.263843433821533,4.38029248310332,2.69363302796182,0.0150518534319046,0.806945969115868,0.715812347525934
0.434454527241176,0.013008744784317,0.0614287739645946,6.35360608037639,89.3597871085373,0.896036396766064,0.448435950415257,3.31369985413039,0.291111749121477,4.69537851976724,2.68805220304202,0.0234813630071179,0.821726862636099,0.7092788984924
0.444409955298901,0.0123480800387425,0.0622108073135544,6.33346687379422,90.1983731097253,0.91244569725238,0.447865190452264,3.2088593140442,0.269379246323028,4.51319739470468,2.67715467331846,0.0200062223876863,0.8463374016103,0.708100197236789
0.44492845066603,0.0135482158510954,0.0582837387511328,6.36247322834853,91.2934154403801,0.898808617184784,0.439216302074161,3.31362119697188,0.285371910152121,4.50094328422983,2.68280299627756,0.0172032038748856,0.787155376967851,0.711867645100985
0.44516765460583,0.0136084846570831,0.0586669031689125,6.36655199967577,92.0246333570034,0.89981187467307,0.439417166725442,3.30992836279087,0.286028349960019,4.51480755084615,2.68646125159489,0.0171288718982133,0.787485086170573,0.706327006631343
0.443230125264276,0.0148742957799469,0.060542856926194,6.36396608729029,92.9863072114466,0.901918370262386,0.426382906041826,3.30931284913616,0.258489500172179,4.60027276902908,2.69374309270779,0.0151424204181678,0.767351331176755,0.698822137087686
0.445321079939451,0.0145388741330232,0.0597634841666667,6.32264645217867,92.192546552217,0.90727504523695,0.430889583031957,3.29871929601355,0.280658618305682,4.62753735570144,2.68997673324213,0.0192502324573343,0.803473479044238,0.708967238632098
0.440676839965034,0.0121554494445609,0.060888007719217,6.32379503762281,92.5601206765145,0.913860964677596,0.450564731236167,3.31212229962091,0.277189000717198,4.56919619155462,2.69080383037772,0.0192664612511829,0.80952413916661,0.701378442420648
0.446403652528656,0.0130989447148613,0.0583932136374582,6.28390752352448,91.8954648736916,0.904878082679645,0.443621006347951,3.29093584471804,0.277750938593666,4.32119861959871,2.68921481668727,0.015226397740064,0.800348517083325,0.714891277768986
0.435962739547214,0.0139213634324441,0.0609567466835663,6.29622837904935,91.6294586996987,0.892474358160072,0.438272917732594,3.31798790844942,0.27596887241107,4.588136062374,2.68742695184991,0.0187203429643104,0.802604682858566,0.705005230710455
0.422110884034327,0.0139885550515042,0.0624416897889749,6.1882563946759,92.3124583043593,0.892274344509964,0.440050628021492,3.34153821162168,0.284130792784935,4.54318717829364,2.68606682639088,0.0187313050451272,0.817269877088274,0.717440490827391
0.44858375199678,0.0127706267332218,0.0575307241270651,6.20385758968626,96.5924311349148,1.00874465517009,0.452725627660039,3.27622455991959,0.254818555449634,4.42680611504495,2.67699313699669,0.0160312711838697,0.820182557257525,0.700362679512618
0.428460266194178,0.0131867765332303,0.0596332523015756,6.35302962446548,92.8955372543781,0.89216114203419,0.436754645532858,3.32140080387197,0.261426975342995,4.46687885113307,2.68253016249145,0.0184972748060044,0.827231539239284,0.691031042010739
0.447518639626193,0.0131884163858206,0.0604777965992126,6.2084887946326,91.6154799703993,0.900009377985008,0.450589838946711,3.31470206811824,0.282970905419046,4.44143309951498,2.70483779669968,0.0156247031783026,0.790736059793302,0.728719608115538
0.448115209496883,0.014838007891529,0.0599806686459408,6.44007085890428,89.7359441354956,0.898666112019619,0.434072695200103,3.26757200204183,0.288297103810635,4.45927190623232,2.67746821427249,0.0150304206051661,0.776052131720949,0.725391176903429
0.447502026500865,0.0122364309477832,0.0603436554047959,6.18806217726881,94.3679384611499,0.896142993550818,0.442956927044964,3.28955696403471,0.257012111203326,4.55909783514537,2.69719345150605,0.0173109150728349,0.80709066237827,0.698164800258438
0.444449588056597,0.0144379114160867,0.0609350810499422,6.3100077279059,92.7995099742955,0.983970357627094,0.447468818705215,3.30557237977829,0.281065474917072,4.49461746339279,2.68260383122177,0.0172892342592003,0.813785454940652,0.720829693664344
0.436395452557591,0.0128506254131948,0.0613066221497628,6.23130728411667,92.595139054395,0.899982429575381,0.44082226494306,3.27695707800362,0.290348272901656,4.43124247404351,2.70739878977002,0.0163276470389618,0.803217806373936,0.727462850728551
0.438728149237465,0.0133054302481279,0.0605834729982656,6.23043062148365,92.4052828270195,0.905824007974743,0.444690743258719,3.30526968602239,0.28297231561214,4.4691603986282,2.6848502931731,0.0163711876061436,0.80360190165202,0.726212575442776
0.445146674677766,0.0123436691233247,0.0620877518183976,6.36633450533713,91.0127168900689,0.912442704515158,0.451718899943627,3.2506189031223,0.271032082229104,4.59084734541808,2.69460627280114,0.0207055468412147,0.84004484418903,0.701387723380844
0.442629774606009,0.0118389958767885,0.0622331319868447,6.35080553113748,91.4572105283994,0.900492200741603,0.452218527738911,3.28941257064749,0.277550531842823,4.61942114281404,2.68361359719498,0.0211478297399376,0.831778135139601,0.70401381631121
0.441717948185141,0.0131494410899415,0.0599873701177945,6.34803764092216,89.1123131892475,0.916441546231042,0.446300107661078,3.21176724851758,0.269367540769466,4.6296582255254,2.6937901055507,0.0245803488478952,0.865687189320165,0.701616457197039
0.437224353574549,0.0132275115005485,0.0605399001749773,6.51219037669455,88.5676774077888,0.951634311889691,0.44994465077406,3.20976103716109,0.270253371953093,4.63838511219756,2.68953726841607,0.0240315690590306,0.855992800016695,0.699542481136496
0.425093601898725,0.0128888703447577,0.0597375446563296,6.42771634496088,88.5078162470943,0.931528781690695,0.451247868056907,3.19164292380534,0.276994433723324,4.61364694732503,2.69478022203941,0.0232616014192594,0.854252461898782,0.712573786389198
0.447887018513797,0.0133301962632247,0.0613503440549159,6.32194591436761,94.1323848539151,0.900240980469235,0.436450273670068,3.33936954627121,0.258819859321138,4.64645087371854,2.68597028984999,0.0182209311092626,0.797962683387905,0.685815712101962
0.442259037387567,0.013286421721692,0.0602996164137188,6.32861293397066,90.7631619167986,0.916426872153771,0.446560416195478,3.26080852297335,0.279355298851735,4.49166471039412,2.69543091523613,0.0179511396882382,0.818440357731294,0.723764247005078
0.445778095881076,0.0131252852275037,0.059970957945113,6.21915256518672,92.3294969651422,0.961543546615211,0.449024800864671,3.24713058583619,0.273970560176537,4.56057012199935,2.71541292859791,0.0188641966731647,0.813935967149277,0.714432227127594
0.440819659966259,0.0132231482851441,0.0603476630577618,6.3073668161756,94.4777376307661,0.896074598550584,0.432751604475822,3.32206108676113,0.284287990140184,4.30551009483769,2.67766471473806,0.0132410485656496,0.788013178923049,0.725823497851197
0.44425638375716,0.0150188100062978,0.0596599819482061,6.18640931280137,91.4350670222089,0.894034249033297,0.43871404731196,3.29219489702738,0.280492763660407,4.33365084948644,2.69630142618391,0.0136946388940503,0.789474722435405,0.735503733382057
0.441078191741775,0.0143969035218824,0.0600203664643138,6.23291496810668,91.2257967591998,0.893753808187725,0.436408920522398,3.28313464124302,0.281806320337725,4.30074113779707,2.69173737006611,0.0134926669083352,0.786442049829069,0.735293014755807
0.445234112238689,0.0142914850438696,0.0597383919029162,6.38746109146057,92.2382614956809,0.895010421395895,0.432268951951728,3.30488776336205,0.27531926081984,4.50040289572748,2.68897061307607,0.014777752313089,0.773601706184497,0.713407214577103
0.443807062740401,0.0151622872673951,0.0599343085145732,6.28589936150647,91.0954090973497,0.91277551979497,0.432269954489118,3.23549620737339,0.279679176869365,4.53571070321553,2.69074372726024,0.0143103863045627,0.764996453150373,0.726127580485861
0.441074439102248,0.0144720130787312,0.0607851523405354,6.42173907413171,92.399020201095,0.939862198790216,0.434907880653173,3.29838195807763,0.286657738950986,4.59356174040253,2.71635232375374,0.0177532675312669,0.788298031733068,0.714034274538909
0.446870633803907,0.0138330799352918,0.0580801218916909,6.44952512671741,87.9095161086207,0.895191487977819,0.443561942788766,3.19571505754257,0.283405773072904,4.46890629499398,2.67710393184001,0.0163665778034433,0.798222190070745,0.726604448662755
0.444781380704684,0.0127851775326208,0.060674587783105,6.39035677202811,91.7770994450491,0.957980524218868,0.451007565629944,3.26502921415494,0.285296429152272,4.36662770795575,2.69743036885691,0.016572779077184,0.818296402877865,0.727700752055908
0.444276210959786,0.0128134438480232,0.0605674928972179,6.36739048909462,91.914242414543,0.952425467628068,0.44947992045357,3.25616647784926,0.287174165088821,4.38328112047444,2.69289369102569,0.0166058546197634,0.817068586059495,0.72394971223934
0.445391785887251,0.01220338930753,0.0591600089581909,6.29301599315173,89.6327673681676,0.895193195737868,0.454173327280169,3.2273009489006,0.291448650778593,4.27895874630976,2.69645772514082,0.0166132724926694,0.830661810699629,0.738819682448958
0.445787384568499,0.012151856635961,0.0601601759786665,6.34157128350405,88.9076683629179,0.907262812394315,0.456844748410774,3.21213962745614,0.291330049108328,4.30926971473549,2.69700937426214,0.0172299327721617,0.835832037714992,0.740751154598171
0.440841931364521,0.0150851775833553,0.0603570296621015,6.45843641014928,89.7294230284808,0.928508533993266,0.430837318593895,3.24150486560362,0.279453222360706,4.60985391357907,2.67544340711598,0.016591724763373,0.771406943674309,0.713045862792721
0.445198297516546,0.0131683426106374,0.0593410293438132,6.14438250564318,97.0106397769707,0.914995841841396,0.43652811063119,3.39434149123099,0.234909194511138,4.51277996857019,2.70678813245306,0.0185292177694505,0.824710315095253,0.668845100994345
0.443713261990475,0.0141711073591004,0.0610116096812949,6.2234505584083,95.2806150123479,0.932598298821283,0.433757035367565,3.35521527710349,0.26136152802568,4.60702132633717,2.67926309263194,0.0173683143872984,0.795486205338665,0.694038796022262
0.442319004279784,0.0131201167280365,0.058340612484271,6.24722713764124,92.9407981733165,0.903461792109212,0.442220654349907,3.28903499266912,0.254171779698512,4.46254692039853,2.70770850435932,0.0161359682014093,0.800472727858278,0.694577395412324
0.436653413511637,0.0137553196651851,0.060470814708541,6.39883363425474,95.0549041091184,0.983974449499165,0.434800636348062,3.29620490889437,0.272595998448123,4.405438668207,2.68501759989249,0.0149402218960286,0.795947170105736,0.7102185284208
0.444469534252307,0.0139761940860067,0.0581182168409217,6.1932416681372,93.8311067160939,0.911813914569052,0.438018511187755,3.31108630514742,0.276176988978433,4.36882810382422,2.70615928233593,0.0143045897294024,0.785951659388354,0.718119292372382
0.44700368849839,0.0135034717607421,0.0597089088270518,6.41811778468411,94.5918256951091,0.93626851363932,0.429964725099632,3.30514430693849,0.258522849830562,4.43744698241929,2.6844905308659,0.0166048562157197,0.811395064440038,0.691439645216297
0.447024456380966,0.0132936353915515,0.0585836428465316,6.38224168506365,94.172987970514,0.906390255957398,0.434478429080425,3.31481241390653,0.259545310000861,4.44245667675513,2.68282488954145,0.0161010986861003,0.805528985456903,0.692758215499306
0.448554578091654,0.0134840945788472,0.0612140854928134,6.3057418385539,90.7410662736264,0.916126377245689,0.446019476498814,3.24573643668424,0.287966789136663,4.66919959711232,2.70239308670358,0.019486427420901,0.80123827565005,0.713713572257169
0.43181867746404,0.0139066254052347,0.0580008231045598,6.34007348923767,91.6411058591294,0.898697823618328,0.437240729707807,3.24513404906958,0.279908655772197,4.36841842081316,2.68195003002683,0.0153423690795939,0.807188523127382,0.716647501733828
0.43962482569607,0.0132521597985165,0.059121491445877,6.34750287058465,91.1942844775707,0.899501412098658,0.438631010801863,3.26491846553561,0.273575633496331,4.40568678390272,2.69289373940526,0.0163822317591078,0.808976819550834,0.7241292772758
0.439291554302266,0.0128536716172831,0.0591174152811672,6.31052090297467,91.4929720192472,0.923026257544919,0.436579959255649,3.22960108054889,0.286692354790403,4.45189560879307,2.73066716155162,0.0165850792305674,0.794883951215664,0.733969521605551
0.440795999642739,0.012982568163543,0.0594576266776924,6.31717747520806,91.8690681254102,0.922187335956558,0.439614768462508,3.21415471148197,0.288413291092505,4.43263066835642,2.71465434584502,0.0162860426546665,0.800290678608682,0.727227655085199
0.44389707697868,0.0137274950147583,0.0617805206283449,6.27987511149816,92.451937108475,0.912265083557351,0.44044746868349,3.332884148435,0.276645197750153,4.48943476226114,2.68002576687238,0.0171865329700169,0.802569205236161,0.709534624278719
0.441342908515083,0.0123974596873239,0.0582537676950881,6.30927468823355,90.4892684045616,0.898109600918836,0.449044981237015,3.24123063722066,0.260033340189638,4.59743262994272,2.70493553311505,0.0214101340003318,0.834712034990201,0.691998376219995
0.442073151124114,0.0125890043401732,0.059507109858169,6.42751935723652,91.3925355369736,0.928173772645756,0.442809349334143,3.21849835333117,0.28619769775645,4.31971008831291,2.67391873242241,0.0162439207694449,0.829856678054007,0.735652971567415
0.444466428871603,0.0122372508980777,0.061339874815932,6.31939130441112,86.6344939009186,0.902659364800535,0.464579406745084,3.19214630942586,0.288300298034644,4.5250343550704,2.67590294998035,0.0189683566639244,0.821895110534213,0.736048080048872
0.432816959508347,0.0130203366150995,0.0612806702088938,6.53456290582191,87.2022251915549,0.904092212924006,0.444933835355258,3.16785088370925,0.290871957835275,4.72995039956712,2.68209315501275,0.0220639923277479,0.819868795611803,0.718100656971304
0.43665667443509,0.0131232020542021,0.0612650465227792,6.55791517169892,87.4620912570055,0.903539937970656,0.44501393151693,3.18488836745075,0.289419267426058,4.72002611232625,2.68557102360879,0.0223132270193686,0.820094884245641,0.71175022935585
0.447286613422848,0.0138524235506857,0.0579323150921752,6.41977275870553,89.0420097142363,0.899285031104895,0.439073578175442,3.19733050309093,0.289840532497289,4.35716499813777,2.69198466885143,0.0150086609547929,0.792843174618411,0.730155862214884
0.446624826827593,0.0137712328596094,0.0577009904369403,6.43205392832456,90.5618571130277,0.894495530854932,0.434435829997721,3.24309533906028,0.273952072776014,4.38674768512912,2.67659252225764,0.0140855039028833,0.77941386711944,0.716077198001962
0.438687893305448,0.0136429674560498,0.0587360376534217,6.50642787070835,89.2992627224356,0.894666275175489,0.435949088393616,3.21261806566459,0.277275941221803,4.35012446946788,2.67451907800111,0.0137242355129188,0.782870070615872,0.724304242035222
0.44529098860933,0.0142122902646095,0.0591983514518636,6.35587571193603,89.4413649359716,0.895154722495647,0.437387418261579,3.23118898121911,0.286913292549908,4.4096976263507,2.67507731790144,0.0145098277027021,0.780678440464662,0.734056098867963
0.441037137168477,0.0127309763210083,0.0595424154320882,6.36986672761066,93.0729179188308,1.00573147525984,0.452418920526524,3.24728407401851,0.274088895172705,4.57431298295809,2.68580152534389,0.0204781972725154,0.832707923543243,0.702326778982363
0.446190128399334,0.0125913658717365,0.0599301357214987,6.22713384376213,91.1532608053661,0.904749696852015,0.448987051209103,3.27321073767563,0.272311386168661,4.45744150603356,2.67445886723837,0.0197495354806249,0.845305715341574,0.711480040320557
0.448280926353802,0.0132060453000165,0.0607760283743494,6.34121467186381,90.7693380406164,0.901488600270632,0.442469179190253,3.26606859355035,0.274057166554806,4.45320288468704,2.67723479749461,0.0182674311453364,0.82554862844896,0.709789033046263
0.44685257616398,0.0129000843864983,0.0594257347337714,6.35178819927587,93.305038646263,0.912692717232304,0.437120216982726,3.32946043583154,0.278799536499291,4.42141268900135,2.7049820063624,0.017792707564896,0.814573486488409,0.711016456295469
0.445584790365784,0.0130184441843205,0.061002309159032,6.34038069946423,93.3375487494749,0.904789083005355,0.439255750729032,3.31726126929319,0.270616852876143,4.46267800676451,2.67977262296407,0.0174495601528968,0.821497465875914,0.708549134245583
0.445538164104963,0.0145600286942392,0.0595721327911428,6.31217739054397,91.541227260821,0.907625919045799,0.435031697130053,3.2857721451026,0.274938855122016,4.58124933570657,2.67679065572281,0.019663198463692,0.822102516127004,0.706997933639284
0.44331078412121,0.0127891534262268,0.0604381346758974,6.1835145363148,94.8570826862204,0.898987494035865,0.444052843135661,3.33373638175935,0.274648163883392,4.37854998041911,2.7101431720094,0.0129883361443827,0.774233438194544,0.720680359723953
0.445686963517162,0.0139962860987338,0.0598846584187737,6.13217020137926,94.4806873122863,0.916146904697761,0.439982916621993,3.33826206382353,0.277414528329761,4.25937490506455,2.68356086714431,0.0133316764597143,0.799744893664112,0.731825363767597
0.434696962460505,0.012850637307443,0.0601512108696907,6.17708089981732,94.4421132645583,0.923885706962757,0.445921503674265,3.30442595206643,0.281606983700723,4.40556535325065,2.69727537775915,0.0133663730981554,0.772731098969799,0.729141732466392
0.445079471096585,0.013789209838563,0.0603398814804394,6.36149613486629,90.6688103315945,0.923116824404573,0.446056711829909,3.24892335447566,0.283326814729957,4.41965233339963,2.67631728544512,0.0162361683539767,0.813420379009968,0.726319119418911
0.44632397021872,0.0127498105870391,0.0621688344941305,6.38136912359175,90.8376701835312,0.920508226578661,0.448429617154612,3.24320772749097,0.2841918415901,4.59253511161469,2.72436873560204,0.0160237323908762,0.777424236197369,0.730551181171976
0.446015656708812,0.01296457009215,0.0601712541916753,6.21124349461153,93.6123803700973,0.893067468124507,0.445947697928267,3.33081215067218,0.275647497383539,4.28110106070769,2.67747524881455,0.0157561865174263,0.833039369150025,0.716726434696441
0.434713707908459,0.0133369108687844,0.0605363894739143,6.25598959506998,91.9160880356903,0.895210819429899,0.441134096645404,3.32062571995228,0.279433718426403,4.40234954119902,2.68491686071596,0.0165282805388123,0.808943994131042,0.720154106598926
0.442027451897874,0.0129397527117845,0.0596412653750084,6.21813945769777,93.8292181422789,0.892798255774665,0.437990603249185,3.31583464655265,0.278877016693563,4.25928416054972,2.68471126522698,0.0163700173681357,0.843322735912055,0.728199937124559
0.444209478622328,0.0130160040114511,0.0596590128040095,6.24854424490717,93.2341058771359,0.893596638351418,0.435522743383812,3.30959575059478,0.277040729770809,4.28422409263575,2.68061484432627,0.0166108389507028,0.829720095066057,0.714670264611833
0.440942456751129,0.0124920877436588,0.0597783016227039,6.32278893991973,93.2092468394328,0.966990269310656,0.448558659508172,3.22832808930157,0.26293663792209,4.68002832533699,2.68012122279973,0.020609248452813,0.824489793992402,0.695006662475023
0.446210107726986,0.0140940543039384,0.0586545742362254,6.32575121043702,92.0588449970852,0.934375979806831,0.441578832788759,3.28985072522098,0.272874910762917,4.55913430411581,2.67615581138591,0.0187804099978528,0.812428823111571,0.703398145600729
0.447347944534235,0.0123503441111811,0.0606770720400608,6.2814035710254,92.7184700387689,0.90652290979569,0.450241705435399,3.28625937098036,0.260902216605066,4.48017466710849,2.69204064270301,0.0190171410412563,0.842806873118928,0.700712566985161
0.448497296668613,0.0130041658460867,0.0576895766623342,6.34158740796256,91.7421155232075,0.902067564208146,0.443704639527198,3.27205561282582,0.273823629875556,4.46987205265033,2.68077608726529,0.0166732396568189,0.799610088082261,0.708040966814219
0.447587118226413,0.013100993537841,0.057295266272055,6.30208595510206,90.6081675002614,0.897493682372051,0.443059772425682,3.23745516717603,0.27209503141262,4.41648912309341,2.70457235658418,0.0169266903073445,0.809518811053554,0.71477959490069
